,Survey,List,Participant,Nativeness,Age,Gender,Education,ItemID,Response,Scenario,Suspect,EStrength,ItemType,Condition,Item,ItemC,CorrectControl,Fillertype,EvidenceType,Evident
204,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,99
205,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item5b,believe,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,95
206,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item6a,believe,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,90
207,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,70
208,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,92
209,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,75
210,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,85
211,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,82
212,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,94
213,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item13b,know,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,66
214,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,95
215,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,95
216,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,94
217,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,85
218,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,99
219,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,80
220,Survey1,2,Survey1_19,British English,18,she/her,Secondary School,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
221,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item1a,know,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,100
222,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item2b,believe,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,80
223,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item3a,know,Briefing,EB,strong,Item,a,3,3 sB,NA,No,picture,100
224,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item4b,know,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,80
225,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item5a,know,Briefing,EB,strong,Item,a,5,5 sB,NA,No,statement,100
226,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item6b,know,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,50
227,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item7a,know,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,80
228,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item8b,believe,Briefing,EB,weak,Item,b,8,8 wB,NA,No,document,80
229,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item9a,believe,Briefing,EB,strong,Item,a,9,9 sB,NA,No,statement,80
230,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item10b,know,Briefing,EB,weak,Item,b,10,10 wB,NA,No,document,80
231,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item11a,know,Interrogation,JS,strong,Item,c,11,11 sI,NA,No,document,95
232,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item12b,believe,Interrogation,JS,weak,Item,d,12,12 wI,NA,No,document,60
233,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item13a,know,Interrogation,JS,strong,Item,c,13,13 sI,NA,No,document,90
234,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item14b,believe,Interrogation,JS,weak,Item,d,14,14 wI,NA,No,statement,50
235,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item15a,believe,Interrogation,JS,strong,Item,c,15,15 sI,NA,No,document,80
236,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item16b,know,Interrogation,JS,weak,Item,d,16,16 wI,NA,No,statement,80
237,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item17a,know,Interrogation,JS,strong,Item,c,17,17 sI,NA,No,statement,100
238,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item18b,know,Interrogation,JS,weak,Item,d,18,18 wI,NA,No,document,100
239,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item19a,know,Interrogation,JS,strong,Item,c,19,19 sI,NA,No,picture,80
240,Survey1,1,Survey1_2,British English,26,he/him,Master Degree,Item20b,know,Interrogation,JS,weak,Item,d,20,20 wI,NA,No,document,100
241,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,24
242,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,91
243,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item3b,believe,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,79
244,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,100
245,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,71
246,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,91
247,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,73
248,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,100
249,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,60
250,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,100
251,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,10
252,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,61
253,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,18
254,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,61
255,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,72
256,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item16a,believe,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,50
257,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,50
258,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,100
259,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,68
260,Survey1,2,Survey1_20,British English,26,she/her,Bachelor Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
261,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item1a,know,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,97
262,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item2b,believe,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,61
263,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item3a,know,Briefing,EB,strong,Item,a,3,3 sB,NA,No,picture,98
264,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item4b,know,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,99
265,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item5a,know,Briefing,EB,strong,Item,a,5,5 sB,NA,No,statement,94
266,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item6b,believe,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,50
267,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item7a,believe,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,74
268,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item8b,believe,Briefing,EB,weak,Item,b,8,8 wB,NA,No,document,74
269,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item9a,believe,Briefing,EB,strong,Item,a,9,9 sB,NA,No,statement,79
270,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item10b,believe,Briefing,EB,weak,Item,b,10,10 wB,NA,No,document,66
271,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item11a,know,Interrogation,JS,strong,Item,c,11,11 sI,NA,No,document,100
272,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item12b,believe,Interrogation,JS,weak,Item,d,12,12 wI,NA,No,document,70
273,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item13a,believe,Interrogation,JS,strong,Item,c,13,13 sI,NA,No,document,100
274,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item14b,believe,Interrogation,JS,weak,Item,d,14,14 wI,NA,No,statement,57
275,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item15a,believe,Interrogation,JS,strong,Item,c,15,15 sI,NA,No,document,82
276,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item16b,believe,Interrogation,JS,weak,Item,d,16,16 wI,NA,No,statement,61
277,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item17a,know,Interrogation,JS,strong,Item,c,17,17 sI,NA,No,statement,96
278,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item18b,believe,Interrogation,JS,weak,Item,d,18,18 wI,NA,No,document,70
279,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item19a,know,Interrogation,JS,strong,Item,c,19,19 sI,NA,No,picture,100
280,Survey1,1,Survey1_21,British English,29,she/her,Master Degree,Item20b,know,Interrogation,JS,weak,Item,d,20,20 wI,NA,No,document,66
281,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item1a,believe,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,100
282,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item2b,believe,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,70
283,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item3a,believe,Briefing,EB,strong,Item,a,3,3 sB,NA,No,picture,100
284,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item4b,believe,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,91
285,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item5a,know,Briefing,EB,strong,Item,a,5,5 sB,NA,No,statement,95
286,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item6b,believe,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,50
287,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item7a,know,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,100
289,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item9a,believe,Briefing,EB,strong,Item,a,9,9 sB,NA,No,statement,90
290,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item10b,believe,Briefing,EB,weak,Item,b,10,10 wB,NA,No,document,60
291,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item11a,know,Interrogation,JS,strong,Item,c,11,11 sI,NA,No,document,100
292,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item12b,believe,Interrogation,JS,weak,Item,d,12,12 wI,NA,No,document,80
293,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item13a,know,Interrogation,JS,strong,Item,c,13,13 sI,NA,No,document,100
295,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item15a,know,Interrogation,JS,strong,Item,c,15,15 sI,NA,No,document,100
299,Survey1,1,Survey1_22,British English,18,she/her,Secondary School,Item19a,know,Interrogation,JS,strong,Item,c,19,19 sI,NA,No,picture,100
301,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item1b,know,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,70
302,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item2a,know,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,70
303,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item3b,know,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,100
304,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,100
305,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,90
306,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,70
307,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,70
308,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item8a,know,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,100
309,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,50
310,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,70
311,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,50
312,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item12a,know,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,70
313,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item13b,know,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,70
314,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item14a,know,Interrogation,JS,strong,Item,c,14,14 sI,NA,No,picture,90
315,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item15b,know,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,100
316,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item16a,know,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,90
317,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item17b,know,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,60
318,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item18a,believe,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,70
319,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,20
320,Survey1,2,Survey1_23,British English,26,she/her,Bachelor Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
321,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item1b,believe,Briefing,EB,weak,Item,b,1,1 wB,NA,No,statement,0
322,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item2a,believe,Briefing,EB,strong,Item,a,2,2 sB,NA,No,picture,100
323,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item3b,know,Briefing,EB,weak,Item,b,3,3 wB,NA,No,document,90
324,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item4a,know,Briefing,EB,strong,Item,a,4,4 sB,NA,No,picture,100
325,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item5b,know,Briefing,EB,weak,Item,b,5,5 wB,NA,No,document,100
326,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item6a,know,Briefing,EB,strong,Item,a,6,6 sB,NA,No,picture,90
327,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item7b,believe,Briefing,EB,weak,Item,b,7,7 wB,NA,No,statement,60
328,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item8a,believe,Briefing,EB,strong,Item,a,8,8 sB,NA,No,document,50
329,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item9b,believe,Briefing,EB,weak,Item,b,9,9 wB,NA,No,picture,21
330,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item10a,know,Briefing,EB,strong,Item,a,10,10 sB,NA,No,statement,80
331,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item11b,believe,Interrogation,JS,weak,Item,d,11,11 wI,NA,No,statement,5
332,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item12a,believe,Interrogation,JS,strong,Item,c,12,12 sI,NA,No,document,49
333,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item13b,believe,Interrogation,JS,weak,Item,d,13,13 wI,NA,No,statement,69
335,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item15b,believe,Interrogation,JS,weak,Item,d,15,15 wI,NA,No,document,0
336,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item16a,believe,Interrogation,JS,strong,Item,c,16,16 sI,NA,No,document,60
337,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item17b,believe,Interrogation,JS,weak,Item,d,17,17 wI,NA,No,document,31
338,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item18a,know,Interrogation,JS,strong,Item,c,18,18 sI,NA,No,statement,100
339,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item19b,believe,Interrogation,JS,weak,Item,d,19,19 wI,NA,No,statement,12
340,Survey1,2,Survey1_24,British English,32,he/him,Master Degree,Item20a,know,Interrogation,JS,strong,Item,c,20,20 sI,NA,No,document,100
341,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item1a,believe,Briefing,EB,strong,Item,a,1,1 sB,NA,No,document,75
342,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item2b,believe,Briefing,EB,weak,Item,b,2,2 wB,NA,No,statement,60
344,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item4b,believe,Briefing,EB,weak,Item,b,4,4 wB,NA,No,document,60
346,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item6b,believe,Briefing,EB,weak,Item,b,6,6 wB,NA,No,document,30
347,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item7a,believe,Briefing,EB,strong,Item,a,7,7 sB,NA,No,picture,75
349,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item9a,believe,Briefing,EB,strong,Item,a,9,9 sB,NA,No,statement,60
351,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item11a,know,Interrogation,JS,strong,Item,c,11,11 sI,NA,No,document,90
352,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item12b,believe,Interrogation,JS,weak,Item,d,12,12 wI,NA,No,document,40
353,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item13a,believe,Interrogation,JS,strong,Item,c,13,13 sI,NA,No,document,90
354,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item14b,believe,Interrogation,JS,weak,Item,d,14,14 wI,NA,No,statement,30
355,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item15a,believe,Interrogation,JS,strong,Item,c,15,15 sI,NA,No,document,75
356,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item16b,believe,Interrogation,JS,weak,Item,d,16,16 wI,NA,No,statement,15
357,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item17a,know,Interrogation,JS,strong,Item,c,17,17 sI,NA,No,statement,90
358,Survey1,1,Survey1_25,British English,33,she/her,Bachelor Degree,Item18b,believe,Interrogation,JS,weak,Item,d,18,18 wI,NA,No,document,55
